UK,PHOT,WTOF,WTON,HROR
2019-05-05 23:00:00,0.0,0.2188,0.2084,0.274614891513727
2019-05-06 00:00:00,0.0,0.2369,0.1933,0.278081914350037
2019-05-06 01:00:00,0.0,0.2351,0.1841,0.278081914350037
2019-05-06 02:00:00,0.0,0.2242,0.1749,0.278081914350037
2019-05-06 03:00:00,0.0,0.2119,0.1621,0.278081914350037
2019-05-06 04:00:00,0.0,0.2061,0.1503,0.278081914350037
2019-05-06 05:00:00,0.039,0.1979,0.1325,0.278081914350037
2019-05-06 06:00:00,0.128,0.1757,0.1135,0.278081914350037
2019-05-06 07:00:00,0.234,0.1704,0.1123,0.278081914350037
2019-05-06 08:00:00,0.332,0.1614,0.1009,0.278081914350037
2019-05-06 09:00:00,0.406,0.1523,0.0869,0.278081914350037
2019-05-06 10:00:00,0.455,0.1453,0.0737,0.278081914350037
2019-05-06 11:00:00,0.483,0.1368,0.0636,0.278081914350037
2019-05-06 12:00:00,0.47,0.1267,0.0554,0.278081914350037
2019-05-06 13:00:00,0.426,0.1127,0.0485,0.278081914350037
2019-05-06 14:00:00,0.355,0.0953,0.0425,0.278081914350037
2019-05-06 15:00:00,0.273,0.0786,0.0377,0.278081914350037
2019-05-06 16:00:00,0.185,0.0631,0.0331,0.278081914350037
2019-05-06 17:00:00,0.107,0.0477,0.0286,0.278081914350037
2019-05-06 18:00:00,0.045,0.0355,0.0266,0.278081914350037
2019-05-06 19:00:00,0.006,0.0277,0.0304,0.278081914350037
2019-05-06 20:00:00,0.0,0.0217,0.0363,0.278081914350037
2019-05-06 21:00:00,0.0,0.021,0.0407,0.278081914350037
2019-05-06 22:00:00,0.0,0.0266,0.0437,0.278081914350037
2019-05-06 23:00:00,0.0,0.0359,0.0447,0.278081914350037
2019-05-07 00:00:00,0.0,0.0445,0.044,0.2425653152583169
2019-05-07 01:00:00,0.0,0.0499,0.0412,0.2425653152583169
2019-05-07 02:00:00,0.0,0.0523,0.0375,0.2425653152583169
2019-05-07 03:00:00,0.0,0.0524,0.0342,0.2425653152583169
2019-05-07 04:00:00,0.0,0.0526,0.0319,0.2425653152583169
2019-05-07 05:00:00,0.022,0.0574,0.031,0.2425653152583169
2019-05-07 06:00:00,0.083,0.0617,0.0288,0.2425653152583169
2019-05-07 07:00:00,0.16899999999999998,0.0659,0.0303,0.2425653152583169
2019-05-07 08:00:00,0.253,0.0733,0.0339,0.2425653152583169
2019-05-07 09:00:00,0.312,0.0772,0.036000000000000004,0.2425653152583169
2019-05-07 10:00:00,0.3670000000000001,0.0744,0.0377,0.2425653152583169
2019-05-07 11:00:00,0.397,0.0684,0.0394,0.2425653152583169
2019-05-07 12:00:00,0.393,0.0652,0.0415,0.2425653152583169
2019-05-07 13:00:00,0.365,0.0611,0.0438,0.2425653152583169
2019-05-07 14:00:00,0.321,0.056,0.0464,0.2425653152583169
2019-05-07 15:00:00,0.262,0.0535,0.0491,0.2425653152583169
2019-05-07 16:00:00,0.193,0.0555,0.0528,0.2425653152583169
2019-05-07 17:00:00,0.114,0.069,0.0586,0.2425653152583169
2019-05-07 18:00:00,0.045,0.107,0.0733,0.2425653152583169
2019-05-07 19:00:00,0.005,0.1725,0.1052,0.2425653152583169
2019-05-07 20:00:00,0.0,0.2485,0.1454,0.2425653152583169
2019-05-07 21:00:00,0.0,0.2957,0.1653,0.2425653152583169
2019-05-07 22:00:00,0.0,0.3246,0.1685,0.2425653152583169
2019-05-07 23:00:00,0.0,0.3555,0.1718,0.2425653152583169
2019-05-08 00:00:00,0.0,0.3755,0.1821,0.25281133369144804
2019-05-08 01:00:00,0.0,0.4057,0.1959,0.25281133369144804
2019-05-08 02:00:00,0.0,0.4257,0.2113,0.25281133369144804
2019-05-08 03:00:00,0.0,0.4413,0.2195,0.25281133369144804
2019-05-08 04:00:00,0.0,0.4724,0.2314,0.25281133369144804
2019-05-08 05:00:00,0.014,0.5301,0.2489,0.25281133369144804
2019-05-08 06:00:00,0.05,0.5832,0.2702,0.25281133369144804
2019-05-08 07:00:00,0.101,0.6268,0.3103,0.25281133369144804
2019-05-08 08:00:00,0.16699999999999998,0.6687,0.3601,0.25281133369144804
2019-05-08 09:00:00,0.235,0.71,0.3964,0.25281133369144804
2019-05-08 10:00:00,0.29100000000000004,0.7219,0.4171,0.25281133369144804
2019-05-08 11:00:00,0.315,0.6979,0.4316,0.25281133369144804
2019-05-08 12:00:00,0.314,0.6479,0.4417,0.25281133369144804
2019-05-08 13:00:00,0.28800000000000003,0.5822,0.4428,0.25281133369144804
2019-05-08 14:00:00,0.241,0.5458,0.4315,0.25281133369144804
2019-05-08 15:00:00,0.184,0.515,0.4148,0.25281133369144804
2019-05-08 16:00:00,0.128,0.4988,0.3905,0.25281133369144804
2019-05-08 17:00:00,0.07400000000000001,0.4813,0.3625,0.25281133369144804
2019-05-08 18:00:00,0.031,0.4553,0.3299,0.25281133369144804
2019-05-08 19:00:00,0.003,0.4388,0.3126,0.25281133369144804
2019-05-08 20:00:00,0.0,0.4286,0.3145,0.25281133369144804
2019-05-08 21:00:00,0.0,0.4291,0.3135,0.25281133369144804
2019-05-08 22:00:00,0.0,0.4315,0.3068,0.25281133369144804
2019-05-08 23:00:00,0.0,0.4165,0.3031,0.25281133369144804
2019-05-09 00:00:00,0.0,0.3851,0.3006,0.23681950783173397
2019-05-09 01:00:00,0.0,0.3518,0.2976,0.23681950783173397
2019-05-09 02:00:00,0.0,0.3159,0.28600000000000003,0.23681950783173397
2019-05-09 03:00:00,0.0,0.2932,0.2643,0.23681950783173397
2019-05-09 04:00:00,0.0,0.274,0.2446,0.23681950783173397
2019-05-09 05:00:00,0.022,0.2488,0.2296,0.23681950783173397
2019-05-09 06:00:00,0.07400000000000001,0.233,0.2265,0.23681950783173397
2019-05-09 07:00:00,0.152,0.2374,0.2732,0.23681950783173397
2019-05-09 08:00:00,0.244,0.2433,0.2878,0.23681950783173397
2019-05-09 09:00:00,0.32299999999999995,0.2408,0.2664,0.23681950783173397
2019-05-09 10:00:00,0.381,0.2318,0.2329,0.23681950783173397
2019-05-09 11:00:00,0.408,0.2157,0.2,0.23681950783173397
2019-05-09 12:00:00,0.415,0.2006,0.1721,0.23681950783173397
2019-05-09 13:00:00,0.391,0.1916,0.151,0.23681950783173397
2019-05-09 14:00:00,0.349,0.1867,0.135,0.23681950783173397
2019-05-09 15:00:00,0.282,0.1753,0.1218,0.23681950783173397
2019-05-09 16:00:00,0.201,0.162,0.1088,0.23681950783173397
2019-05-09 17:00:00,0.119,0.1589,0.0954,0.23681950783173397
2019-05-09 18:00:00,0.052000000000000005,0.1723,0.0795,0.23681950783173397
2019-05-09 19:00:00,0.008,0.1854,0.0686,0.23681950783173397
2019-05-09 20:00:00,0.0,0.1888,0.0614,0.23681950783173397
2019-05-09 21:00:00,0.0,0.1767,0.0557,0.23681950783173397
2019-05-09 22:00:00,0.0,0.1563,0.051,0.23681950783173397
2019-05-09 23:00:00,0.0,0.1343,0.0459,0.23681950783173397
2019-05-10 00:00:00,0.0,0.1183,0.0412,0.246323560382852
2019-05-10 01:00:00,0.0,0.1094,0.0371,0.246323560382852
2019-05-10 02:00:00,0.0,0.1021,0.0345,0.246323560382852
2019-05-10 03:00:00,0.0,0.0912,0.0316,0.246323560382852
2019-05-10 04:00:00,0.002,0.0794,0.0294,0.246323560382852
2019-05-10 05:00:00,0.048,0.068,0.0283,0.246323560382852
2019-05-10 06:00:00,0.133,0.0541,0.0245,0.246323560382852
2019-05-10 07:00:00,0.245,0.0472,0.0238,0.246323560382852
2019-05-10 08:00:00,0.35700000000000004,0.0429,0.0251,0.246323560382852
2019-05-10 09:00:00,0.424,0.0393,0.0267,0.246323560382852
2019-05-10 10:00:00,0.453,0.0362,0.0276,0.246323560382852
2019-05-10 11:00:00,0.462,0.031,0.027000000000000003,0.246323560382852
2019-05-10 12:00:00,0.436,0.026,0.0252,0.246323560382852
2019-05-10 13:00:00,0.391,0.0218,0.0227,0.246323560382852
2019-05-10 14:00:00,0.32,0.0177,0.0198,0.246323560382852
2019-05-10 15:00:00,0.243,0.0177,0.0178,0.246323560382852
2019-05-10 16:00:00,0.174,0.0244,0.0173,0.246323560382852
2019-05-10 17:00:00,0.111,0.0424,0.0194,0.246323560382852
2019-05-10 18:00:00,0.051,0.0689,0.026,0.246323560382852
2019-05-10 19:00:00,0.008,0.0984,0.0388,0.246323560382852
2019-05-10 20:00:00,0.0,0.114,0.0508,0.246323560382852
2019-05-10 21:00:00,0.0,0.109,0.053,0.246323560382852
2019-05-10 22:00:00,0.0,0.0963,0.0484,0.246323560382852
2019-05-10 23:00:00,0.0,0.0842,0.0412,0.246323560382852
2019-05-11 00:00:00,0.0,0.0738,0.0345,0.251352495886997
2019-05-11 01:00:00,0.0,0.0703,0.0313,0.251352495886997
2019-05-11 02:00:00,0.0,0.071,0.0347,0.251352495886997
2019-05-11 03:00:00,0.0,0.0787,0.0462,0.251352495886997
2019-05-11 04:00:00,0.002,0.0919,0.0629,0.251352495886997
2019-05-11 05:00:00,0.045,0.1036,0.0731,0.251352495886997
2019-05-11 06:00:00,0.132,0.1084,0.0745,0.251352495886997
2019-05-11 07:00:00,0.257,0.1179,0.087,0.251352495886997
2019-05-11 08:00:00,0.401,0.1339,0.0941,0.251352495886997
2019-05-11 09:00:00,0.4970000000000001,0.1494,0.0956,0.251352495886997
2019-05-11 10:00:00,0.545,0.1657,0.0971,0.251352495886997
2019-05-11 11:00:00,0.5489999999999999,0.1844,0.1017,0.251352495886997
2019-05-11 12:00:00,0.536,0.2009,0.1074,0.251352495886997
2019-05-11 13:00:00,0.512,0.2101,0.1126,0.251352495886997
2019-05-11 14:00:00,0.463,0.2137,0.1198,0.251352495886997
2019-05-11 15:00:00,0.389,0.2125,0.1284,0.251352495886997
2019-05-11 16:00:00,0.29,0.2041,0.1301,0.251352495886997
2019-05-11 17:00:00,0.183,0.1928,0.1292,0.251352495886997
2019-05-11 18:00:00,0.08800000000000001,0.1831,0.1177,0.251352495886997
2019-05-11 19:00:00,0.018000000000000002,0.1771,0.1161,0.251352495886997
2019-05-11 20:00:00,0.0,0.1644,0.1123,0.251352495886997
2019-05-11 21:00:00,0.0,0.1426,0.0966,0.251352495886997
2019-05-11 22:00:00,0.0,0.1239,0.0817,0.251352495886997
2019-05-11 23:00:00,0.0,0.1007,0.0696,0.251352495886997
2019-05-12 00:00:00,0.0,0.0832,0.0591,0.225452564661281
2019-05-12 01:00:00,0.0,0.0734,0.0508,0.225452564661281
2019-05-12 02:00:00,0.0,0.0701,0.0433,0.225452564661281
2019-05-12 03:00:00,0.0,0.0688,0.0364,0.225452564661281
2019-05-12 04:00:00,0.005,0.0702,0.0278,0.225452564661281
2019-05-12 05:00:00,0.066,0.0701,0.0202,0.225452564661281
2019-05-12 06:00:00,0.175,0.0605,0.0128,0.225452564661281
2019-05-12 07:00:00,0.324,0.0542,0.0114,0.225452564661281
2019-05-12 08:00:00,0.448,0.0497,0.0128,0.225452564661281
2019-05-12 09:00:00,0.542,0.0447,0.0151,0.225452564661281
2019-05-12 10:00:00,0.608,0.0397,0.0185,0.225452564661281
2019-05-12 11:00:00,0.655,0.042,0.0256,0.225452564661281
2019-05-12 12:00:00,0.6609999999999999,0.0461,0.0353,0.225452564661281
2019-05-12 13:00:00,0.62,0.0499,0.0442,0.225452564661281
2019-05-12 14:00:00,0.5429999999999999,0.0567,0.0493,0.225452564661281
2019-05-12 15:00:00,0.434,0.0608,0.048,0.225452564661281
2019-05-12 16:00:00,0.315,0.0699,0.0453,0.225452564661281
2019-05-12 17:00:00,0.202,0.0929,0.0515,0.225452564661281
2019-05-12 18:00:00,0.097,0.1046,0.0661,0.225452564661281
2019-05-12 19:00:00,0.019,0.1153,0.0888,0.225452564661281
2019-05-12 20:00:00,0.0,0.13,0.1135,0.225452564661281
2019-05-12 21:00:00,0.0,0.1385,0.1271,0.225452564661281
2019-05-12 22:00:00,0.0,0.1426,0.1326,0.225452564661281
2019-05-12 23:00:00,0.0,0.1488,0.1347,0.225452564661281
2019-05-13 00:00:00,0.0,0.1561,0.1342,0.20125316304055602
2019-05-13 01:00:00,0.0,0.1609,0.1318,0.20125316304055602
2019-05-13 02:00:00,0.0,0.1626,0.1277,0.20125316304055602
2019-05-13 03:00:00,0.0,0.1581,0.1215,0.20125316304055602
2019-05-13 04:00:00,0.003,0.1501,0.1154,0.20125316304055602
2019-05-13 05:00:00,0.055,0.1337,0.1056,0.20125316304055602
2019-05-13 06:00:00,0.158,0.0994,0.0837,0.20125316304055602
2019-05-13 07:00:00,0.281,0.0832,0.0767,0.20125316304055602
2019-05-13 08:00:00,0.404,0.0776,0.0936,0.20125316304055602
2019-05-13 09:00:00,0.504,0.0711,0.1044,0.20125316304055602
2019-05-13 10:00:00,0.574,0.0676,0.117,0.20125316304055602
2019-05-13 11:00:00,0.618,0.0701,0.1261,0.20125316304055602
2019-05-13 12:00:00,0.626,0.0785,0.1292,0.20125316304055602
2019-05-13 13:00:00,0.588,0.08800000000000001,0.1287,0.20125316304055602
2019-05-13 14:00:00,0.515,0.0951,0.1289,0.20125316304055602
2019-05-13 15:00:00,0.402,0.1028,0.134,0.20125316304055602
2019-05-13 16:00:00,0.277,0.1093,0.1329,0.20125316304055602
2019-05-13 17:00:00,0.171,0.1129,0.1212,0.20125316304055602
2019-05-13 18:00:00,0.084,0.1184,0.1092,0.20125316304055602
2019-05-13 19:00:00,0.02,0.1358,0.1153,0.20125316304055602
2019-05-13 20:00:00,0.0,0.155,0.1261,0.20125316304055602
2019-05-13 21:00:00,0.0,0.1702,0.1331,0.20125316304055602
2019-05-13 22:00:00,0.0,0.1904,0.1382,0.20125316304055602
2019-05-13 23:00:00,0.0,0.2163,0.142,0.20125316304055602
2019-05-14 00:00:00,0.0,0.2414,0.14,0.19251110025424692
2019-05-14 01:00:00,0.0,0.2524,0.1331,0.19251110025424692
2019-05-14 02:00:00,0.0,0.249,0.1239,0.19251110025424692
2019-05-14 03:00:00,0.0,0.2312,0.1101,0.19251110025424692
2019-05-14 04:00:00,0.006,0.2052,0.0987,0.19251110025424692
2019-05-14 05:00:00,0.07,0.1701,0.0871,0.19251110025424692
2019-05-14 06:00:00,0.179,0.1356,0.0676,0.19251110025424692
2019-05-14 07:00:00,0.309,0.1257,0.0569,0.19251110025424692
2019-05-14 08:00:00,0.434,0.1383,0.0622,0.19251110025424692
2019-05-14 09:00:00,0.545,0.1498,0.0698,0.19251110025424692
2019-05-14 10:00:00,0.627,0.1526,0.0763,0.19251110025424692
2019-05-14 11:00:00,0.669,0.1675,0.0819,0.19251110025424692
2019-05-14 12:00:00,0.672,0.1857,0.08800000000000001,0.19251110025424692
2019-05-14 13:00:00,0.639,0.1839,0.0918,0.19251110025424692
2019-05-14 14:00:00,0.565,0.1772,0.093,0.19251110025424692
2019-05-14 15:00:00,0.456,0.1792,0.0927,0.19251110025424692
2019-05-14 16:00:00,0.331,0.1858,0.0912,0.19251110025424692
2019-05-14 17:00:00,0.209,0.1905,0.0872,0.19251110025424692
2019-05-14 18:00:00,0.101,0.1905,0.0843,0.19251110025424692
2019-05-14 19:00:00,0.021,0.2096,0.0946,0.19251110025424692
2019-05-14 20:00:00,0.0,0.2318,0.1042,0.19251110025424692
2019-05-14 21:00:00,0.0,0.2407,0.1028,0.19251110025424692
2019-05-14 22:00:00,0.0,0.2514,0.0973,0.19251110025424692
2019-05-14 23:00:00,0.0,0.2615,0.0943,0.19251110025424692
2019-05-15 00:00:00,0.0,0.2647,0.0947,0.17205346810980499
2019-05-15 01:00:00,0.0,0.2557,0.0984,0.17205346810980499
2019-05-15 02:00:00,0.0,0.2378,0.1041,0.17205346810980499
2019-05-15 03:00:00,0.0,0.2126,0.1066,0.17205346810980499
2019-05-15 04:00:00,0.005,0.1848,0.1028,0.17205346810980499
2019-05-15 05:00:00,0.066,0.1507,0.0894,0.17205346810980499
2019-05-15 06:00:00,0.18,0.107,0.0646,0.17205346810980499
2019-05-15 07:00:00,0.319,0.0829,0.05,0.17205346810980499
2019-05-15 08:00:00,0.448,0.0726,0.0539,0.17205346810980499
2019-05-15 09:00:00,0.551,0.0724,0.0553,0.17205346810980499
2019-05-15 10:00:00,0.618,0.0787,0.0564,0.17205346810980499
2019-05-15 11:00:00,0.649,0.0874,0.0583,0.17205346810980499
2019-05-15 12:00:00,0.642,0.0961,0.0601,0.17205346810980499
2019-05-15 13:00:00,0.595,0.1063,0.0609,0.17205346810980499
2019-05-15 14:00:00,0.515,0.1173,0.0613,0.17205346810980499
2019-05-15 15:00:00,0.411,0.127,0.0633,0.17205346810980499
2019-05-15 16:00:00,0.295,0.1325,0.0701,0.17205346810980499
2019-05-15 17:00:00,0.185,0.1376,0.0854,0.17205346810980499
2019-05-15 18:00:00,0.08900000000000001,0.1453,0.1049,0.17205346810980499
2019-05-15 19:00:00,0.019,0.1752,0.1259,0.17205346810980499
2019-05-15 20:00:00,0.0,0.23,0.1488,0.17205346810980499
2019-05-15 21:00:00,0.0,0.2897,0.1605,0.17205346810980499
2019-05-15 22:00:00,0.0,0.3219,0.1661,0.17205346810980499
2019-05-15 23:00:00,0.0,0.339,0.1655,0.17205346810980499
2019-05-16 00:00:00,0.0,0.3462,0.1654,0.170790270262918
2019-05-16 01:00:00,0.0,0.3464,0.16699999999999998,0.170790270262918
2019-05-16 02:00:00,0.0,0.3353,0.1655,0.170790270262918
2019-05-16 03:00:00,0.0,0.3092,0.1602,0.170790270262918
2019-05-16 04:00:00,0.005,0.292,0.1549,0.170790270262918
2019-05-16 05:00:00,0.059,0.2654,0.1436,0.170790270262918
2019-05-16 06:00:00,0.168,0.2536,0.1432,0.170790270262918
2019-05-16 07:00:00,0.28800000000000003,0.2709,0.1656,0.170790270262918
2019-05-16 08:00:00,0.403,0.2921,0.1881,0.170790270262918
2019-05-16 09:00:00,0.5,0.3241,0.2085,0.170790270262918
2019-05-16 10:00:00,0.569,0.3581,0.2295,0.170790270262918
2019-05-16 11:00:00,0.613,0.3814,0.2476,0.170790270262918
2019-05-16 12:00:00,0.62,0.3939,0.2597,0.170790270262918
2019-05-16 13:00:00,0.5870000000000001,0.3952,0.2639,0.170790270262918
2019-05-16 14:00:00,0.52,0.3858,0.2617,0.170790270262918
2019-05-16 15:00:00,0.426,0.3891,0.2604,0.170790270262918
2019-05-16 16:00:00,0.308,0.3972,0.2586,0.170790270262918
2019-05-16 17:00:00,0.195,0.4101,0.2529,0.170790270262918
2019-05-16 18:00:00,0.099,0.44,0.2353,0.170790270262918
2019-05-16 19:00:00,0.024,0.4878,0.2411,0.170790270262918
2019-05-16 20:00:00,0.0,0.4987,0.2777,0.170790270262918
2019-05-16 21:00:00,0.0,0.4556,0.2799,0.170790270262918
2019-05-16 22:00:00,0.0,0.415,0.265,0.170790270262918
2019-05-16 23:00:00,0.0,0.3839,0.2419,0.170790270262918
2019-05-17 00:00:00,0.0,0.3628,0.22,0.181188770267767
2019-05-17 01:00:00,0.0,0.3602,0.207,0.181188770267767
2019-05-17 02:00:00,0.0,0.3686,0.2067,0.181188770267767
2019-05-17 03:00:00,0.0,0.3575,0.1993,0.181188770267767
2019-05-17 04:00:00,0.006,0.3358,0.1891,0.181188770267767
2019-05-17 05:00:00,0.058,0.3177,0.1624,0.181188770267767
2019-05-17 06:00:00,0.14300000000000002,0.307,0.1405,0.181188770267767
2019-05-17 07:00:00,0.233,0.3184,0.1759,0.181188770267767
2019-05-17 08:00:00,0.312,0.3272,0.2117,0.181188770267767
2019-05-17 09:00:00,0.376,0.3252,0.2359,0.181188770267767
2019-05-17 10:00:00,0.43,0.3131,0.246,0.181188770267767
2019-05-17 11:00:00,0.477,0.3003,0.2488,0.181188770267767
2019-05-17 12:00:00,0.496,0.2904,0.2499,0.181188770267767
2019-05-17 13:00:00,0.48,0.2809,0.2515,0.181188770267767
2019-05-17 14:00:00,0.421,0.2722,0.2529,0.181188770267767
2019-05-17 15:00:00,0.335,0.2604,0.2536,0.181188770267767
2019-05-17 16:00:00,0.244,0.2445,0.252,0.181188770267767
2019-05-17 17:00:00,0.155,0.2232,0.2403,0.181188770267767
2019-05-17 18:00:00,0.07400000000000001,0.2106,0.2145,0.181188770267767
2019-05-17 19:00:00,0.016,0.2127,0.1989,0.181188770267767
2019-05-17 20:00:00,0.0,0.2089,0.2,0.181188770267767
2019-05-17 21:00:00,0.0,0.1905,0.1946,0.181188770267767
2019-05-17 22:00:00,0.0,0.1739,0.1863,0.181188770267767
2019-05-17 23:00:00,0.0,0.1581,0.1695,0.181188770267767
2019-05-18 00:00:00,0.0,0.1383,0.1496,0.195077557705025
2019-05-18 01:00:00,0.0,0.1175,0.1346,0.195077557705025
2019-05-18 02:00:00,0.0,0.1022,0.1299,0.195077557705025
2019-05-18 03:00:00,0.0,0.0831,0.1237,0.195077557705025
2019-05-18 04:00:00,0.002,0.0617,0.1115,0.195077557705025
2019-05-18 05:00:00,0.034,0.0399,0.0968,0.195077557705025
2019-05-18 06:00:00,0.094,0.0225,0.0885,0.195077557705025
2019-05-18 07:00:00,0.166,0.0127,0.0986,0.195077557705025
2019-05-18 08:00:00,0.239,0.0086,0.0964,0.195077557705025
2019-05-18 09:00:00,0.309,0.0084,0.0863,0.195077557705025
2019-05-18 10:00:00,0.339,0.0131,0.0759,0.195077557705025
2019-05-18 11:00:00,0.355,0.0205,0.0672,0.195077557705025
2019-05-18 12:00:00,0.355,0.0266,0.0601,0.195077557705025
2019-05-18 13:00:00,0.341,0.0328,0.0535,0.195077557705025
2019-05-18 14:00:00,0.293,0.04,0.0467,0.195077557705025
2019-05-18 15:00:00,0.233,0.0464,0.0402,0.195077557705025
2019-05-18 16:00:00,0.162,0.0521,0.0359,0.195077557705025
2019-05-18 17:00:00,0.092,0.0596,0.0335,0.195077557705025
2019-05-18 18:00:00,0.043,0.0668,0.0326,0.195077557705025
2019-05-18 19:00:00,0.008,0.0703,0.0352,0.195077557705025
2019-05-18 20:00:00,0.0,0.0682,0.0398,0.195077557705025
2019-05-18 21:00:00,0.0,0.0628,0.0418,0.195077557705025
2019-05-18 22:00:00,0.0,0.0591,0.0423,0.195077557705025
2019-05-18 23:00:00,0.0,0.0565,0.0422,0.195077557705025
2019-05-19 00:00:00,0.0,0.0569,0.0427,0.19305069203059905
2019-05-19 01:00:00,0.0,0.0607,0.0442,0.19305069203059905
2019-05-19 02:00:00,0.0,0.0668,0.0469,0.19305069203059905
2019-05-19 03:00:00,0.0,0.0734,0.0507,0.19305069203059905
2019-05-19 04:00:00,0.004,0.0783,0.0531,0.19305069203059905
2019-05-19 05:00:00,0.05,0.0801,0.0451,0.19305069203059905
2019-05-19 06:00:00,0.13,0.0779,0.0341,0.19305069203059905
2019-05-19 07:00:00,0.24,0.0815,0.029,0.19305069203059905
2019-05-19 08:00:00,0.34700000000000003,0.0877,0.0261,0.19305069203059905
2019-05-19 09:00:00,0.428,0.0953,0.0285,0.19305069203059905
2019-05-19 10:00:00,0.471,0.1024,0.0354,0.19305069203059905
2019-05-19 11:00:00,0.49,0.1062,0.0434,0.19305069203059905
2019-05-19 12:00:00,0.466,0.1043,0.0496,0.19305069203059905
2019-05-19 13:00:00,0.434,0.099,0.0527,0.19305069203059905
2019-05-19 14:00:00,0.3670000000000001,0.0923,0.0547,0.19305069203059905
2019-05-19 15:00:00,0.285,0.085,0.0571,0.19305069203059905
2019-05-19 16:00:00,0.202,0.0814,0.0603,0.19305069203059905
2019-05-19 17:00:00,0.13,0.0808,0.0627,0.19305069203059905
2019-05-19 18:00:00,0.062,0.0815,0.0626,0.19305069203059905
2019-05-19 19:00:00,0.014,0.0836,0.0663,0.19305069203059905
2019-05-19 20:00:00,0.0,0.0861,0.0758,0.19305069203059905
2019-05-19 21:00:00,0.0,0.0935,0.0809,0.19305069203059905
2019-05-19 22:00:00,0.0,0.1054,0.0822,0.19305069203059905
2019-05-19 23:00:00,0.0,0.1152,0.084,0.19305069203059905
2019-05-20 00:00:00,0.0,0.1234,0.0867,0.175973670289845
2019-05-20 01:00:00,0.0,0.1308,0.0891,0.175973670289845
2019-05-20 02:00:00,0.0,0.1392,0.0901,0.175973670289845
2019-05-20 03:00:00,0.0,0.14800000000000002,0.0879,0.175973670289845
2019-05-20 04:00:00,0.004,0.1548,0.0835,0.175973670289845
2019-05-20 05:00:00,0.047,0.1528,0.0685,0.175973670289845
2019-05-20 06:00:00,0.136,0.1452,0.0565,0.175973670289845
2019-05-20 07:00:00,0.256,0.1471,0.0485,0.175973670289845
2019-05-20 08:00:00,0.369,0.1483,0.041,0.175973670289845
2019-05-20 09:00:00,0.467,0.1506,0.0384,0.175973670289845
2019-05-20 10:00:00,0.53,0.1514,0.041,0.175973670289845
2019-05-20 11:00:00,0.562,0.1495,0.0459,0.175973670289845
2019-05-20 12:00:00,0.56,0.152,0.052000000000000005,0.175973670289845
2019-05-20 13:00:00,0.518,0.1526,0.0595,0.175973670289845
2019-05-20 14:00:00,0.445,0.1512,0.07,0.175973670289845
2019-05-20 15:00:00,0.349,0.1464,0.0826,0.175973670289845
2019-05-20 16:00:00,0.247,0.1375,0.0949,0.175973670289845
2019-05-20 17:00:00,0.153,0.1257,0.1009,0.175973670289845
2019-05-20 18:00:00,0.079,0.1108,0.0951,0.175973670289845
2019-05-20 19:00:00,0.021,0.0969,0.0954,0.175973670289845
2019-05-20 20:00:00,0.0,0.0889,0.1067,0.175973670289845
2019-05-20 21:00:00,0.0,0.0865,0.1165,0.175973670289845
2019-05-20 22:00:00,0.0,0.0943,0.1232,0.175973670289845
2019-05-20 23:00:00,0.0,0.1152,0.1275,0.175973670289845
2019-05-21 00:00:00,0.0,0.1428,0.1315,0.15640846633328198
2019-05-21 01:00:00,0.0,0.1718,0.1352,0.15640846633328198
2019-05-21 02:00:00,0.0,0.1918,0.1285,0.15640846633328198
2019-05-21 03:00:00,0.0,0.1978,0.1187,0.15640846633328198
2019-05-21 04:00:00,0.005,0.1919,0.1053,0.15640846633328198
2019-05-21 05:00:00,0.055,0.1669,0.0895,0.15640846633328198
2019-05-21 06:00:00,0.159,0.15,0.0868,0.15640846633328198
2019-05-21 07:00:00,0.29600000000000004,0.1488,0.0884,0.15640846633328198
2019-05-21 08:00:00,0.428,0.1525,0.0854,0.15640846633328198
2019-05-21 09:00:00,0.534,0.1532,0.0847,0.15640846633328198
2019-05-21 10:00:00,0.614,0.1552,0.0882,0.15640846633328198
2019-05-21 11:00:00,0.645,0.1602,0.0967,0.15640846633328198
