CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],ENS_[TWh],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun
1.27,0.35,0.06,0.07,0.26,0.55,13915.60301,0.800576946,440929.4125,564350.3019,6703.719669,2843.122475,0,665.8353207,88.73765473,0.0379066,0.495501315,0.195830762,0.171852452,0.075937407
1.23,0.91,0,0.48,0.21,0.65,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001580683,0.194025398,0.010727301,0.001537645,0.000749661
1.33,0.17,0.3,0.19,0.26,0.47,6161.668917,0.841626628,440929.4125,744349.7586,3482.281843,2843.122475,0,1210.987234,49.7725395,0.026991552,0.350745958,0.189156343,0.11946914,0.072321325
1.16,0.42,0.39,0.38,0.22,0.11,6706.028868,0.961174015,440929.4125,805497.996,4287.313861,2843.122475,0,1629.953846,55.8841622,0.087322545,0.383397475,0.197813222,0.087914216,0.079786453
1.57,0.93,0.17,0.13,0.4,0.08,11392.80793,0.872627146,440929.4125,1194253.782,4905.808746,2843.122475,0,1785.594878,82.71613958,0.150252363,0.672889716,0.183323716,0.128320669,0.054785966
1.35,0.31,0.1,0.25,0.27,0.31,13623.60324,0.882032289,440929.4125,861559.7626,6174.179576,2843.122475,0,1585.955202,89.86784512,0.037766238,0.359803568,0.195883036,0.099293976,0.065822612
1.78,0.81,0.49,0.17,0.27,0.26,3036.488887,0.926246181,440929.4125,1054105.622,4843.057194,2843.122475,0,1760.340307,31.68813578,0.112549762,0.582548281,0.198840316,0.11416994,0.060929033
1.3,0.09,0.26,0.11,0.25,0.22,9465.861915,0.907105379,440929.4125,600908.3378,3938.347693,2843.122475,0,825.2802766,71.63158203,0.050795288,0.377071183,0.191626754,0.150987552,0.074240005
1.19,0.41,0.2,0.4,0.29,0.22,9577.150739,0.921412375,440929.4125,947099.4077,3491.931745,2843.122475,0,1977.177066,70.89137696,0.063924662,0.353106835,0.19552633,0.083273474,0.068148401
1.61,0.93,0.4,0.28,0.33,0.5,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001548722,0.242416471,0.010727301,0.001956078,0.000367997
1.02,0.93,0.35,0.43,0.2,0.19,6830.011215,0.875716018,440929.4125,709901.1916,4905.808746,2843.122475,0,1201.448218,57.5270995,0.181387637,0.894234166,0.188669443,0.104989131,0.09034041
1.33,0.91,0.11,0.44,0.33,0.24,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001581826,0.19267889,0.010727301,0.001540877,0.000442804
1.21,0.97,0.25,0.36,0.36,0.05,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001493828,0.478558172,0.010727301,0.002001922,0.000449878
0.59,0.93,0.15,0.49,0.36,0.13,11455.87922,0.898198441,440929.4125,518488.9694,4905.808746,2843.122475,0,794.1096293,84.32792401,0.19153641,0.894504274,0.190334411,0.127462519,0.092838532
0.88,0.98,0.12,0.25,0.31,0.49,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001481306,0.684901656,0.010727301,0.003302614,0.000717416
0.94,0.95,0.33,0.45,0.34,0.03,8698.215394,0.924455073,440929.4125,795113.2027,4905.808746,2843.122475,0,1467.229252,68.92912766,0.174095574,0.823520914,0.187690713,0.098885437,0.076595084
1.47,0.97,0.32,0.22,0.23,0.41,6360.687035,0.792177935,440929.4125,744611.0999,4875.862504,2843.122475,0,1169.294478,51.35111484,0.170736971,0.814753188,0.182370333,0.118950857,0.07886055
1.51,0.96,0.05,0.41,0.26,0.63,10131.81716,0.734806563,440929.4125,1166315.254,6703.719669,2843.122475,0,2306.250567,72.12772053,0.14759985,0.771083167,0.180096104,0.081415759,0.067064399
0.69,0.97,0.27,0.24,0.27,0.08,9736.472749,0.923113564,440929.4125,325485.0658,4905.808746,2843.122475,0,365.4029825,78.71530598,0.240005949,0.955668538,0.191624713,0.165177675,0.103625749
0.63,0.97,0.09,0.24,0.47,0.42,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001484594,0.614874594,0.010727301,0.004259442,0.000651939
1.8,0.99,0,0.36,0.47,0.33,13957.7947,0.766669826,440929.4125,2079817.347,7722.708035,2843.122475,0,4085.551328,94.96340073,0.151387987,0.634452295,0.191905473,0.066886105,0.039072806
0.61,0.97,0.46,0.43,0.48,0.31,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001490868,0.514998986,0.010727301,0.002948279,0.000656634
1.64,0.94,0.42,0.27,0.3,0.53,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001542036,0.256113993,0.010727301,0.001943029,0.000398999
0.66,0.91,0.13,0.39,0.24,0.25,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001574852,0.201232497,0.010727301,0.002989913,0.001229338
1.11,0.92,0.44,0.32,0.47,0.28,4687.261004,0.815238762,440929.4125,1112143.941,4905.808746,2843.122475,0,1832.068944,41.31905981,0.132112978,0.685894557,0.180964321,0.105267077,0.060667277
1.16,0.97,0.29,0.35,0.36,0.65,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001488541,0.547927021,0.010727301,0.002090231,0.000471889
0.95,0.94,0.16,0.22,0.45,0.62,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001527858,0.291522184,0.010727301,0.003497858,0.000454158
1.76,0.96,0.23,0.29,0.37,0,11404.92711,0.894786343,440929.4125,1552559.467,4905.808746,2843.122475,0,2952.749144,81.9409016,0.145697554,0.688902514,0.181014593,0.078423633,0.048658791
1.04,0.96,0.32,0.29,0.22,0.33,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001502964,0.393329644,0.010727301,0.002697502,0.000854632
1.11,0.91,0.15,0.2,0.44,0.13,11310.79758,0.869020626,440929.4125,963175.0229,4905.808746,2843.122475,0,1413.58521,82.01764729,0.149774113,0.697756373,0.184968128,0.126328004,0.063759945
1.74,0.99,0.45,0.42,0.35,0.45,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001465717,1.510589276,0.010727301,0.001288856,0.000321525
1.23,0.95,0.22,0.41,0.31,0.16,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001520221,0.313441887,0.010727301,0.001786469,0.000509599
1.39,0.92,0.3,0.23,0.24,0.57,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001561765,0.219776928,0.010727301,0.002542227,0.000592628
1.33,0.98,0.18,0.42,0.32,0.43,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001481681,0.676108141,0.010727301,0.001604607,0.000452066
0.76,0.96,0.06,0.24,0.35,0.38,11461.51761,0.783178647,440929.4125,474601.6865,6703.719669,2843.122475,0,557.5879992,85.3481277,0.204355504,0.884673625,0.190241646,0.156048725,0.0911969
0.72,0.94,0.11,0.22,0.37,0.4,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001537943,0.265358999,0.010727301,0.00417741,0.00073734
0.65,0.96,0.29,0.37,0.21,0.22,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001509166,0.352509345,0.010727301,0.003111161,0.001429085
0.77,0.95,0.14,0.3,0.49,0.59,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001518781,0.317882964,0.010727301,0.00321811,0.000513969
1.42,0.96,0.05,0.49,0.24,0.69,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001505295,0.376739998,0.010727301,0.001336917,0.000584446
1.29,0.91,0.3,0.26,0.21,0.06,8607.653158,0.924763717,440929.4125,644447.1233,4905.808746,2843.122475,0,1091.432927,68.44483918,0.172000437,0.815514277,0.189100729,0.113695037,0.082976823
1.49,0.95,0.35,0.3,0.36,0.48,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001516262,0.325976558,0.010727301,0.001970049,0.000368619
0.52,0.93,0.19,0.33,0.24,0.65,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.00154406,0.251795313,0.010727301,0.003960314,0.001531832
1.24,0.91,0.26,0.39,0.44,0.07,9461.360949,0.878520549,440929.4125,1315060.819,4905.808746,2843.122475,0,2479.611148,71.57609124,0.134069918,0.661588081,0.181040243,0.083564622,0.055019984
0.91,0.97,0.5,0.21,0.28,0.01,5734.952851,0.952395881,440929.4125,463811.8719,4905.808746,2843.122475,0,567.7879043,52.79286935,0.213043891,0.908382199,0.193007723,0.150966873,0.090725637
1.65,0.96,0.26,0.33,0.42,0.38,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001498094,0.434461339,0.010727301,0.001633162,0.000284436
0.63,0.97,0.43,0.48,0.5,0.21,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001486075,0.587883423,0.010727301,0.002694762,0.000624866
1.09,0.98,0.37,0.26,0.45,0.22,6831.420479,0.843410446,440929.4125,991444.5712,4905.808746,2843.122475,0,1513.285222,56.43477866,0.170971767,0.732363412,0.181217129,0.118426506,0.064360325
1.06,0.98,0.34,0.29,0.48,0.51,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001474804,0.885517725,0.010727301,0.002632039,0.000384553
1.03,0.94,0.41,0.31,0.41,0.15,6004.316506,0.871516512,440929.4125,892161.6692,4905.808746,2843.122475,0,1435.22829,52.08758015,0.155678478,0.744505471,0.183502619,0.111653112,0.068997597
0.7,0.92,0.49,0.37,0.35,0.61,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001565398,0.214262111,0.010727301,0.003005972,0.00080395
0.77,0.99,0.2,0.46,0.39,0.12,11200.13244,0.89268659,440929.4125,708055.7286,4905.808746,2843.122475,0,1216.274313,83.47682648,0.200040198,0.843500074,0.186668497,0.110855219,0.079405234
0.93,0.95,0.33,0.32,0.39,0.46,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001515303,0.32917683,0.010727301,0.002690595,0.000539278
1.73,0.91,0.4,0.49,0.25,0.58,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001577482,0.197909983,0.010727301,0.001123977,0.000455448
1.27,0.94,0.19,0.36,0.49,0.54,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001536221,0.269465488,0.010727301,0.001892623,0.000315328
1.49,0.96,0.08,0.46,0.22,0.44,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001507295,0.363802211,0.010727301,0.001366365,0.000601902
1.69,0.96,0.25,0.31,0.38,0.6,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001496694,0.447977711,0.010727301,0.001707131,0.00030715
1.4,0.92,0.42,0.46,0.28,0.32,4873.030366,0.817851302,440929.4125,1202012.534,4905.808746,2843.122475,0,2410.29527,41.68394986,0.137952363,0.727859178,0.180890351,0.076142774,0.067115195
1.66,0.97,0.38,0.38,0.25,0.41,5722.473753,0.788838744,440929.4125,1204286.947,4858.561108,2843.122475,0,2412.381171,45.21934934,0.149508627,0.767464032,0.178791528,0.078659578,0.066067932
0.9,0.98,0.47,0.21,0.38,0.17,5517.963646,0.87843792,440929.4125,612066.9883,4905.808746,2843.122475,0,783.896855,48.83494798,0.201651043,0.814313625,0.187814269,0.146026682,0.081121386
1.42,0.95,0.31,0.21,0.46,0.19,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001512824,0.337764833,0.010727301,0.002698435,0.00029649
0.53,0.92,0.18,0.43,0.28,0.39,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001563247,0.217489779,0.010727301,0.003230849,0.001284433
0.99,0.99,0.06,0.23,0.34,0.47,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001462903,1.937432931,0.010727301,0.003244133,0.000576916
1.24,0.92,0.04,0.41,0.33,0.67,9540.373475,0.729131883,440929.4125,1047293.849,6703.719669,2843.122475,0,2009.162324,68.20810753,0.13571105,0.72289696,0.181339977,0.090667629,0.066727673
1.2,0.95,0.1,0.28,0.41,0.02,14124.15084,0.902351772,440929.4125,1051000.239,7359.678491,2843.122475,0,1764.912812,96.81886815,0.163037667,0.738415654,0.189272809,0.102539837,0.061666403
0.79,0.96,0.1,0.33,0.38,0.2,12459.34775,0.85832744,440929.4125,616197.9228,6703.719669,2843.122475,0,903.6140592,89.97669463,0.191922255,0.846197996,0.189985512,0.129980686,0.082477999
1.07,0.95,0.03,0.45,0.2,0.26,13749.93017,0.829416954,440929.4125,798063.1409,7412.502531,2843.122475,0,1409.005974,96.19768088,0.191156714,0.915390615,0.192341212,0.096437251,0.085701886
0.59,0.99,0.07,0.35,0.32,0.27,12935.67119,0.836260593,440929.4125,354255.3541,6837.720804,2843.122475,0,437.9020821,95.57361407,0.244087111,0.945311023,0.191014102,0.154710912,0.103053638
0.82,0.95,0.24,0.27,0.41,0.44,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001513954,0.333793553,0.010727301,0.003334822,0.000575578
1.57,0.95,0.43,0.42,0.48,0.08,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001517491,0.321974858,0.010727301,0.001408408,0.000259385
1.58,0.93,0.34,0.39,0.4,0.13,7548.73639,0.851685513,440929.4125,1585037.714,4905.808746,2843.122475,0,3180.437854,60.57538495,0.128453844,0.651356784,0.177356333,0.072016871,0.049374255
1.15,0.92,0.21,0.22,0.31,0.09,10380.76263,0.905464947,440929.4125,710452.2637,4905.808746,2843.122475,0,1069.221496,77.90145354,0.1665686,0.764828303,0.186740987,0.125063283,0.076277585
1.18,0.98,0.14,0.48,0.39,0.09,13112.76057,0.881312929,440929.4125,1191418.5,5209.297158,2843.122475,0,2407.93703,91.80383518,0.172244145,0.742671105,0.183427776,0.078597716,0.061076708
0.67,0.94,0.36,0.33,0.38,0.36,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001539437,0.261903045,0.010727301,0.003369953,0.000758957
0.72,0.94,0.08,0.49,0.3,0.52,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.00152946,0.287002786,0.010727301,0.002373302,0.00090235
1.13,0.98,0.49,0.37,0.43,0.67,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001470955,1.072880325,0.010727301,0.002059717,0.000399268
1.78,0.94,0.48,0.28,0.45,0.18,4699.642019,0.831531289,440929.4125,1834160.782,4905.808746,2843.122475,0,3362.924313,41.82805856,0.121450656,0.62666627,0.17767859,0.079821056,0.04302126
0.85,0.94,0.23,0.4,0.27,0.35,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001527528,0.292473309,0.010727301,0.002450455,0.000850212
1.71,0.93,0.03,0.35,0.3,0.46,11365.25656,0.75778233,440929.4125,1299656.062,6703.719669,2843.122475,0,2627.216765,80.25044751,0.134413073,0.692075211,0.184707354,0.078207468,0.057373022
1.45,0.96,0.12,0.44,0.49,0.56,9022.859783,0.733644894,440929.4125,1780216.45,4437.117769,2843.122475,0,3474.96722,65.14647984,0.12468123,0.670327375,0.173689937,0.073982189,0.046529242
1.63,0.92,0.22,0.37,0.47,0.24,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.00156233,0.218898349,0.010727301,0.001512092,0.000257133
1.7,0.93,0.13,0.45,0.5,0.56,8441.291548,0.738473839,440929.4125,2146741.245,4076.371717,2843.122475,0,4421.538589,61.20708306,0.105791901,0.608777259,0.171846226,0.063504798,0.040327725
1.31,0.92,0.37,0.48,0.44,0.63,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001571182,0.206079684,0.010727301,0.001449274,0.000342321
1.55,0.98,0.01,0.25,0.42,0.34,13591.65654,0.766234808,440929.4125,1432836.654,7542.858149,2843.122475,0,2452.595237,94.44944547,0.163494261,0.681875304,0.194846399,0.095057391,0.04990957
1.6,0.91,0.38,0.4,0.22,0.04,7221.041536,0.916342833,440929.4125,1160722.806,4905.808746,2843.122475,0,2358.587777,59.90183879,0.150510551,0.7331893,0.184230134,0.073401231,0.068351454
0.57,0.93,0.45,0.27,0.4,0.59,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001543083,0.253859803,0.010727301,0.004283285,0.000858675
0.97,0.98,0.01,0.31,0.26,0.66,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.00147596,0.841537641,0.010727301,0.002699951,0.000783097
1.26,0.94,0.17,0.44,0.43,0.05,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001533313,0.276718354,0.010727301,0.0016352,0.000361625
1.14,0.93,0.16,0.38,0.4,0.1,11718.69307,0.8798815,440929.4125,1059943.826,4905.808746,2843.122475,0,1955.269285,83.66495182,0.149587864,0.716408725,0.184154137,0.092081533,0.063213329
0.5,0.94,0.36,0.48,0.4,0.55,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.00153137,0.281804693,0.010727301,0.003140172,0.000957233
1.3,0.98,0.31,0.21,0.28,0.29,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001479494,0.7309019,0.010727301,0.00287054,0.000543559
1.37,0.92,0.24,0.47,0.25,0.14,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001572304,0.204570373,0.010727301,0.001435793,0.000566835
1.35,0.96,0.28,0.34,0.44,0.48,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001507768,0.360880536,0.010727301,0.001889252,0.000328297
0.97,0.96,0.46,0.26,0.43,0.16,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001503206,0.391494662,0.010727301,0.003020744,0.000469561
1.53,0.97,0.02,0.34,0.29,0.68,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001486423,0.581880709,0.010727301,0.001725988,0.000441908
1.51,0.94,0.09,0.35,0.42,0.29,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001530641,0.283763255,0.010727301,0.001688086,0.000305065
1.68,0.97,0.39,0.43,0.23,0.61,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001487993,0.55632076,0.010727301,0.001306529,0.000507759
0.83,0.93,0.39,0.29,0.37,0.7,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001552904,0.234624073,0.010727301,0.003144491,0.000635745
0.55,0.97,0.28,0.5,0.46,0.26,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001490218,0.523788589,0.010727301,0.002882332,0.000780823
0.56,0.92,0.21,0.32,0.34,0.51,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001570289,0.207298428,0.010727301,0.003846712,0.001016778
1.56,0.93,0.44,0.34,0.32,0.11,5745.451257,0.879334689,440929.4125,1214355.671,4905.808746,2843.122475,0,2360.904619,50.28718141,0.140441996,0.700682932,0.181430476,0.08184845,0.059245121
1.44,0.93,0.27,0.4,0.29,0.03,9837.635607,0.911142057,440929.4125,1139241.57,4905.808746,2843.122475,0,2340.913253,74.06680844,0.150408987,0.727434795,0.183426074,0.077396448,0.063783453
0.87,0.99,0.41,0.3,0.27,0.37,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001464689,1.642603228,0.010727301,0.002952363,0.000833438
1.75,0.94,0.2,0.25,0.26,0.35,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001541092,0.258183999,0.010727301,0.00197567,0.000420452
0.8,0.99,0.07,0.25,0.26,0.31,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.00146388,1.764154449,0.010727301,0.003569201,0.000947372
1,0.95,0.02,0.47,0.32,0.64,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001526096,0.296624348,0.010727301,0.001860307,0.000602945
1.38,0.95,0.04,0.42,0.46,0.3,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.00152302,0.305181066,0.010727301,0.001571361,0.000308215
0.86,0.98,0.48,0.39,0.21,0.54,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001478506,0.758740786,0.010727301,0.002482841,0.001087113
1.05,0.98,0.47,0.47,0.23,0.23,5371.26132,0.863635149,440929.4125,816693.6427,4905.808746,2843.122475,0,1418.690461,46.16174461,0.197343568,0.918338173,0.188624272,0.097888121,0.085173301
0.74,0.93,0.17,0.23,0.3,0.41,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001555437,0.230159856,0.010727301,0.003993277,0.00086816
1.29,0.99,0.1,0.47,0.31,0.26,12461.5668,0.828194528,440929.4125,1147604.495,6124.078901,2843.122475,0,2304.00375,88.45624538,0.177624378,0.756698295,0.182156102,0.079015598,0.066174064
0.53,0.92,0.49,0.25,0.44,0.4,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001559619,0.223182933,0.010727301,0.004667611,0.000832498
0.6,0.98,0.42,0.49,0.47,0.15,6504.673585,0.889797,440929.4125,596763.0997,4905.808746,2843.122475,0,915.0392523,55.71681288,0.201684081,0.87670497,0.188016007,0.125958406,0.08484411
0.7,0.95,0.12,0.36,0.42,0.67,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001513116,0.336729267,0.010727301,0.00304634,0.000673352
