NO,PHOT,WTOF,WTON,HROR
2019-04-25 13:00:00,0.306,0.7762,0.3496,0.32593435351542605
2019-04-25 14:00:00,0.236,0.6731,0.3089,0.32593435351542605
2019-04-25 15:00:00,0.163,0.5636,0.2781,0.32593435351542605
2019-04-25 16:00:00,0.095,0.5432,0.2639,0.32593435351542605
2019-04-25 17:00:00,0.042,0.5091,0.2666,0.32593435351542605
2019-04-25 18:00:00,0.006999999999999999,0.4927,0.2802,0.32593435351542605
2019-04-25 19:00:00,0.0,0.5195,0.2901,0.32593435351542605
2019-04-25 20:00:00,0.0,0.552,0.2899,0.32593435351542605
2019-04-25 21:00:00,0.0,0.6203,0.2763,0.32593435351542605
2019-04-25 22:00:00,0.0,0.6769,0.2696,0.32593435351542605
2019-04-25 23:00:00,0.0,0.6990000000000001,0.2755,0.32593435351542605
2019-04-26 00:00:00,0.0,0.7155,0.2844,0.31207795131993393
2019-04-26 01:00:00,0.0,0.7391,0.2923,0.31207795131993393
2019-04-26 02:00:00,0.0,0.7958,0.2901,0.31207795131993393
2019-04-26 03:00:00,0.0,0.802,0.2767,0.31207795131993393
2019-04-26 04:00:00,0.016,0.7155,0.2576,0.31207795131993393
2019-04-26 05:00:00,0.063,0.6459,0.2239,0.31207795131993393
2019-04-26 06:00:00,0.133,0.4957,0.1938,0.31207795131993393
2019-04-26 07:00:00,0.209,0.3499,0.1846,0.31207795131993393
2019-04-26 08:00:00,0.278,0.3362,0.1993,0.31207795131993393
2019-04-26 09:00:00,0.331,0.2841,0.211,0.31207795131993393
2019-04-26 10:00:00,0.382,0.2025,0.1873,0.31207795131993393
2019-04-26 11:00:00,0.402,0.1935,0.1408,0.31207795131993393
2019-04-26 12:00:00,0.384,0.1546,0.1016,0.31207795131993393
2019-04-26 13:00:00,0.342,0.1651,0.0832,0.31207795131993393
2019-04-26 14:00:00,0.272,0.2056,0.0695,0.31207795131993393
2019-04-26 15:00:00,0.184,0.1885,0.0583,0.31207795131993393
2019-04-26 16:00:00,0.108,0.1444,0.0551,0.31207795131993393
2019-04-26 17:00:00,0.049,0.1045,0.065,0.31207795131993393
2019-04-26 18:00:00,0.01,0.0862,0.0827,0.31207795131993393
2019-04-26 19:00:00,0.0,0.08199999999999999,0.0943,0.31207795131993393
2019-04-26 20:00:00,0.0,0.0726,0.0968,0.31207795131993393
2019-04-26 21:00:00,0.0,0.0398,0.096,0.31207795131993393
2019-04-26 22:00:00,0.0,0.0081,0.0979,0.31207795131993393
2019-04-26 23:00:00,0.0,0.0024,0.1025,0.31207795131993393
2019-04-27 00:00:00,0.0,0.001,0.1087,0.311811487929189
2019-04-27 01:00:00,0.0,0.0008,0.1123,0.311811487929189
2019-04-27 02:00:00,0.0,0.0005,0.114,0.311811487929189
2019-04-27 03:00:00,0.001,0.0004,0.1159,0.311811487929189
2019-04-27 04:00:00,0.017,0.0095,0.1173,0.311811487929189
2019-04-27 05:00:00,0.065,0.022,0.1197,0.311811487929189
2019-04-27 06:00:00,0.13699999999999998,0.0491,0.1247,0.311811487929189
2019-04-27 07:00:00,0.205,0.1038,0.1509,0.311811487929189
2019-04-27 08:00:00,0.261,0.1411,0.1741,0.311811487929189
2019-04-27 09:00:00,0.311,0.1503,0.1964,0.311811487929189
2019-04-27 10:00:00,0.342,0.13,0.2134,0.311811487929189
2019-04-27 11:00:00,0.35100000000000003,0.1093,0.2228,0.311811487929189
2019-04-27 12:00:00,0.332,0.0802,0.21600000000000005,0.311811487929189
2019-04-27 13:00:00,0.289,0.0505,0.1994,0.311811487929189
2019-04-27 14:00:00,0.228,0.0333,0.1827,0.311811487929189
2019-04-27 15:00:00,0.156,0.0296,0.1632,0.311811487929189
2019-04-27 16:00:00,0.091,0.0292,0.1529,0.311811487929189
2019-04-27 17:00:00,0.042,0.0453,0.1475,0.311811487929189
2019-04-27 18:00:00,0.009000000000000001,0.0796,0.1716,0.311811487929189
2019-04-27 19:00:00,0.0,0.0977,0.1949,0.311811487929189
2019-04-27 20:00:00,0.0,0.0814,0.2054,0.311811487929189
2019-04-27 21:00:00,0.0,0.0601,0.2115,0.311811487929189
2019-04-27 22:00:00,0.0,0.0453,0.2175,0.311811487929189
2019-04-27 23:00:00,0.0,0.0341,0.2169,0.311811487929189
2019-04-28 00:00:00,0.0,0.0242,0.2116,0.3067862914215
2019-04-28 01:00:00,0.0,0.0265,0.2103,0.3067862914215
2019-04-28 02:00:00,0.0,0.0476,0.2113,0.3067862914215
2019-04-28 03:00:00,0.001,0.0868,0.2009,0.3067862914215
2019-04-28 04:00:00,0.025,0.1157,0.1737,0.3067862914215
2019-04-28 05:00:00,0.086,0.13,0.1509,0.3067862914215
2019-04-28 06:00:00,0.179,0.2203,0.1411,0.3067862914215
2019-04-28 07:00:00,0.292,0.2562,0.1197,0.3067862914215
2019-04-28 08:00:00,0.412,0.2412,0.1014,0.3067862914215
2019-04-28 09:00:00,0.516,0.2551,0.0821,0.3067862914215
2019-04-28 10:00:00,0.56,0.3018,0.0674,0.3067862914215
2019-04-28 11:00:00,0.569,0.3096,0.0553,0.3067862914215
2019-04-28 12:00:00,0.542,0.3295,0.0451,0.3067862914215
2019-04-28 13:00:00,0.48,0.3376,0.0391,0.3067862914215
2019-04-28 14:00:00,0.383,0.3109,0.0394,0.3067862914215
2019-04-28 15:00:00,0.27,0.3031,0.0432,0.3067862914215
2019-04-28 16:00:00,0.168,0.298,0.0484,0.3067862914215
2019-04-28 17:00:00,0.081,0.2891,0.0541,0.3067862914215
2019-04-28 18:00:00,0.02,0.3122,0.0606,0.3067862914215
2019-04-28 19:00:00,0.0,0.3162,0.0661,0.3067862914215
2019-04-28 20:00:00,0.0,0.2718,0.066,0.3067862914215
2019-04-28 21:00:00,0.0,0.2257,0.0637,0.3067862914215
2019-04-28 22:00:00,0.0,0.1856,0.0651,0.3067862914215
2019-04-28 23:00:00,0.0,0.1486,0.0708,0.3067862914215
2019-04-29 00:00:00,0.0,0.1164,0.0781,0.31154888156935306
2019-04-29 01:00:00,0.0,0.0945,0.0839,0.31154888156935306
2019-04-29 02:00:00,0.0,0.085,0.0903,0.31154888156935306
2019-04-29 03:00:00,0.001,0.0912,0.0887,0.31154888156935306
2019-04-29 04:00:00,0.04,0.1107,0.0838,0.31154888156935306
2019-04-29 05:00:00,0.133,0.1331,0.0766,0.31154888156935306
2019-04-29 06:00:00,0.264,0.1051,0.0607,0.31154888156935306
2019-04-29 07:00:00,0.399,0.0491,0.0559,0.31154888156935306
2019-04-29 08:00:00,0.514,0.0284,0.0551,0.31154888156935306
2019-04-29 09:00:00,0.597,0.022,0.0529,0.31154888156935306
2019-04-29 10:00:00,0.638,0.0193,0.0501,0.31154888156935306
2019-04-29 11:00:00,0.63,0.0238,0.048,0.31154888156935306
2019-04-29 12:00:00,0.579,0.0416,0.046,0.31154888156935306
2019-04-29 13:00:00,0.4920000000000001,0.079,0.0432,0.31154888156935306
2019-04-29 14:00:00,0.377,0.1223,0.046,0.31154888156935306
2019-04-29 15:00:00,0.252,0.1503,0.0517,0.31154888156935306
2019-04-29 16:00:00,0.145,0.1697,0.0565,0.31154888156935306
2019-04-29 17:00:00,0.064,0.1743,0.0551,0.31154888156935306
2019-04-29 18:00:00,0.014,0.17800000000000002,0.0558,0.31154888156935306
2019-04-29 19:00:00,0.0,0.1856,0.0597,0.31154888156935306
2019-04-29 20:00:00,0.0,0.1789,0.0629,0.31154888156935306
2019-04-29 21:00:00,0.0,0.1546,0.0619,0.31154888156935306
2019-04-29 22:00:00,0.0,0.1223,0.0628,0.31154888156935306
2019-04-29 23:00:00,0.0,0.0958,0.0677,0.31154888156935306
2019-04-30 00:00:00,0.0,0.0761,0.0734,0.30239396132019797
2019-04-30 01:00:00,0.0,0.0633,0.0796,0.30239396132019797
2019-04-30 02:00:00,0.0,0.056,0.0851,0.30239396132019797
2019-04-30 03:00:00,0.0,0.0601,0.0896,0.30239396132019797
2019-04-30 04:00:00,0.023,0.0738,0.0925,0.30239396132019797
2019-04-30 05:00:00,0.081,0.0862,0.0933,0.30239396132019797
2019-04-30 06:00:00,0.16899999999999998,0.0951,0.0876,0.30239396132019797
2019-04-30 07:00:00,0.271,0.1107,0.0952,0.30239396132019797
2019-04-30 08:00:00,0.349,0.1323,0.1045,0.30239396132019797
2019-04-30 09:00:00,0.387,0.1589,0.1105,0.30239396132019797
2019-04-30 10:00:00,0.411,0.1985,0.1161,0.30239396132019797
2019-04-30 11:00:00,0.386,0.2379,0.1255,0.30239396132019797
2019-04-30 12:00:00,0.327,0.2694,0.134,0.30239396132019797
2019-04-30 13:00:00,0.26,0.2816,0.1388,0.30239396132019797
2019-04-30 14:00:00,0.205,0.2891,0.1419,0.30239396132019797
2019-04-30 15:00:00,0.15,0.3241,0.1421,0.30239396132019797
2019-04-30 16:00:00,0.103,0.3695,0.1415,0.30239396132019797
2019-04-30 17:00:00,0.055,0.3952,0.1401,0.30239396132019797
2019-04-30 18:00:00,0.014,0.3908,0.1358,0.30239396132019797
2019-04-30 19:00:00,0.0,0.388,0.132,0.30239396132019797
2019-04-30 20:00:00,0.0,0.3937,0.126,0.30239396132019797
2019-04-30 21:00:00,0.0,0.3865,0.1182,0.30239396132019797
2019-04-30 22:00:00,0.0,0.3923,0.1134,0.30239396132019797
2019-04-30 23:00:00,0.0,0.4185,0.1162,0.30239396132019797
2019-05-01 00:00:00,0.0,0.4361,0.1225,0.331258540792522
2019-05-01 01:00:00,0.0,0.4465,0.1229,0.331258540792522
2019-05-01 02:00:00,0.0,0.4273,0.1244,0.331258540792522
2019-05-01 03:00:00,0.0,0.4243,0.1235,0.331258540792522
2019-05-01 04:00:00,0.016,0.4347,0.1371,0.331258540792522
2019-05-01 05:00:00,0.065,0.4822,0.1515,0.331258540792522
2019-05-01 06:00:00,0.13699999999999998,0.5505,0.174,0.331258540792522
2019-05-01 07:00:00,0.217,0.6175,0.2086,0.331258540792522
2019-05-01 08:00:00,0.285,0.6893,0.2378,0.331258540792522
2019-05-01 09:00:00,0.335,0.7509,0.2679,0.331258540792522
2019-05-01 10:00:00,0.35,0.7894,0.2929,0.331258540792522
2019-05-01 11:00:00,0.34,0.8123,0.3063,0.331258540792522
2019-05-01 12:00:00,0.301,0.833,0.3186,0.331258540792522
2019-05-01 13:00:00,0.248,0.8426,0.3295,0.331258540792522
2019-05-01 14:00:00,0.187,0.836,0.3369,0.331258540792522
2019-05-01 15:00:00,0.125,0.8055,0.3382,0.331258540792522
2019-05-01 16:00:00,0.079,0.7762,0.3377,0.331258540792522
2019-05-01 17:00:00,0.039,0.7592,0.3387,0.331258540792522
2019-05-01 18:00:00,0.01,0.7612,0.3425,0.331258540792522
2019-05-01 19:00:00,0.0,0.7683,0.3474,0.331258540792522
2019-05-01 20:00:00,0.0,0.7894,0.3631,0.331258540792522
2019-05-01 21:00:00,0.0,0.8139,0.3779,0.331258540792522
2019-05-01 22:00:00,0.0,0.8390000000000001,0.3837,0.331258540792522
2019-05-01 23:00:00,0.0,0.8591,0.3905,0.331258540792522
2019-05-02 00:00:00,0.0,0.8809,0.4006,0.5705742008263829
2019-05-02 01:00:00,0.0,0.8923,0.4131,0.5705742008263829
2019-05-02 02:00:00,0.0,0.9041,0.4216,0.5705742008263829
2019-05-02 03:00:00,0.001,0.9096,0.434,0.5705742008263829
2019-05-02 04:00:00,0.025,0.9182,0.4506,0.5705742008263829
2019-05-02 05:00:00,0.08,0.9242,0.4644,0.5705742008263829
2019-05-02 06:00:00,0.157,0.9313,0.4879,0.5705742008263829
2019-05-02 07:00:00,0.234,0.9456,0.5137,0.5705742008263829
2019-05-02 08:00:00,0.303,0.963,0.5336,0.5705742008263829
2019-05-02 09:00:00,0.34700000000000003,0.9695,0.5418,0.5705742008263829
2019-05-02 10:00:00,0.35200000000000004,0.9739,0.5406,0.5705742008263829
2019-05-02 11:00:00,0.349,0.979,0.5482,0.5705742008263829
2019-05-02 12:00:00,0.326,0.9828,0.5536,0.5705742008263829
2019-05-02 13:00:00,0.275,0.9858,0.5502,0.5705742008263829
2019-05-02 14:00:00,0.228,0.987,0.536,0.5705742008263829
2019-05-02 15:00:00,0.17800000000000002,0.9856,0.5138,0.5705742008263829
2019-05-02 16:00:00,0.123,0.982,0.4882,0.5705742008263829
2019-05-02 17:00:00,0.064,0.9753,0.4483,0.5705742008263829
2019-05-02 18:00:00,0.018000000000000002,0.9643,0.4101,0.5705742008263829
2019-05-02 19:00:00,0.0,0.9487,0.3728,0.5705742008263829
2019-05-02 20:00:00,0.0,0.9309,0.3423,0.5705742008263829
2019-05-02 21:00:00,0.0,0.9166,0.3206,0.5705742008263829
2019-05-02 22:00:00,0.0,0.9037,0.3038,0.5705742008263829
2019-05-02 23:00:00,0.0,0.8886,0.2827,0.5705742008263829
2019-05-03 00:00:00,0.0,0.868,0.2667,0.597910291917938
2019-05-03 01:00:00,0.0,0.8419,0.2594,0.597910291917938
2019-05-03 02:00:00,0.0,0.8156,0.2549,0.597910291917938
2019-05-03 03:00:00,0.001,0.7713,0.2345,0.597910291917938
2019-05-03 04:00:00,0.029,0.7325,0.2155,0.597910291917938
2019-05-03 05:00:00,0.084,0.7258,0.2202,0.597910291917938
2019-05-03 06:00:00,0.14800000000000002,0.7336,0.2484,0.597910291917938
2019-05-03 07:00:00,0.211,0.7391,0.2848,0.597910291917938
2019-05-03 08:00:00,0.263,0.7212,0.3187,0.597910291917938
2019-05-03 09:00:00,0.303,0.6603,0.3506,0.597910291917938
2019-05-03 10:00:00,0.33,0.5781,0.3746,0.597910291917938
2019-05-03 11:00:00,0.348,0.5622,0.3878,0.597910291917938
2019-05-03 12:00:00,0.34700000000000003,0.6512,0.4042,0.597910291917938
2019-05-03 13:00:00,0.317,0.7633,0.4275,0.597910291917938
2019-05-03 14:00:00,0.273,0.8404,0.4475,0.597910291917938
2019-05-03 15:00:00,0.204,0.8881,0.4539,0.597910291917938
2019-05-03 16:00:00,0.138,0.9203,0.4336,0.597910291917938
2019-05-03 17:00:00,0.075,0.9375,0.4031,0.597910291917938
2019-05-03 18:00:00,0.023,0.9459,0.3788,0.597910291917938
2019-05-03 19:00:00,0.0,0.9525,0.3683,0.597910291917938
2019-05-03 20:00:00,0.0,0.9585,0.3548,0.597910291917938
2019-05-03 21:00:00,0.0,0.9583,0.3325,0.597910291917938
2019-05-03 22:00:00,0.0,0.9556,0.3129,0.597910291917938
2019-05-03 23:00:00,0.0,0.9476,0.2972,0.597910291917938
2019-05-04 00:00:00,0.0,0.9358,0.298,0.5759785501869
2019-05-04 01:00:00,0.0,0.9166,0.3065,0.5759785501869
2019-05-04 02:00:00,0.0,0.8848,0.3159,0.5759785501869
2019-05-04 03:00:00,0.001,0.8390000000000001,0.3236,0.5759785501869
2019-05-04 04:00:00,0.028,0.7819,0.3242,0.5759785501869
2019-05-04 05:00:00,0.08,0.7445,0.3257,0.5759785501869
2019-05-04 06:00:00,0.14300000000000002,0.7732,0.3483,0.5759785501869
2019-05-04 07:00:00,0.211,0.8089,0.3720000000000001,0.5759785501869
2019-05-04 08:00:00,0.269,0.8571,0.4003,0.5759785501869
2019-05-04 09:00:00,0.317,0.8998,0.431,0.5759785501869
2019-05-04 10:00:00,0.34600000000000003,0.932,0.4568,0.5759785501869
2019-05-04 11:00:00,0.355,0.9509,0.4764,0.5759785501869
2019-05-04 12:00:00,0.34600000000000003,0.961,0.4946,0.5759785501869
2019-05-04 13:00:00,0.316,0.9673,0.5096,0.5759785501869
2019-05-04 14:00:00,0.272,0.9739,0.5155,0.5759785501869
2019-05-04 15:00:00,0.209,0.9798,0.5093,0.5759785501869
2019-05-04 16:00:00,0.141,0.982,0.4884,0.5759785501869
2019-05-04 17:00:00,0.076,0.982,0.4568,0.5759785501869
2019-05-04 18:00:00,0.023,0.9784,0.4348,0.5759785501869
2019-05-04 19:00:00,0.0,0.9688,0.4148,0.5759785501869
2019-05-04 20:00:00,0.0,0.9512,0.4027,0.5759785501869
2019-05-04 21:00:00,0.0,0.9254,0.3838,0.5759785501869
2019-05-04 22:00:00,0.0,0.8943,0.3689,0.5759785501869
2019-05-04 23:00:00,0.0,0.8648,0.3522,0.5759785501869
2019-05-05 00:00:00,0.0,0.8315,0.3336,0.5699060466903921
2019-05-05 01:00:00,0.0,0.7921,0.3174,0.5699060466903921
2019-05-05 02:00:00,0.0,0.7246,0.2929,0.5699060466903921
2019-05-05 03:00:00,0.001,0.6298,0.2545,0.5699060466903921
2019-05-05 04:00:00,0.024,0.5881,0.2109,0.5699060466903921
2019-05-05 05:00:00,0.07200000000000001,0.5909,0.1801,0.5699060466903921
2019-05-05 06:00:00,0.135,0.6629,0.1811,0.5699060466903921
2019-05-05 07:00:00,0.2,0.7412,0.1887,0.5699060466903921
2019-05-05 08:00:00,0.255,0.7958,0.195,0.5699060466903921
2019-05-05 09:00:00,0.28,0.8253,0.1963,0.5699060466903921
2019-05-05 10:00:00,0.295,0.8253,0.2017,0.5699060466903921
2019-05-05 11:00:00,0.28600000000000003,0.8205,0.2132,0.5699060466903921
2019-05-05 12:00:00,0.262,0.8197,0.2251,0.5699060466903921
2019-05-05 13:00:00,0.223,0.8131,0.2324,0.5699060466903921
2019-05-05 14:00:00,0.18,0.8037,0.2381,0.5699060466903921
2019-05-05 15:00:00,0.132,0.7967,0.2376,0.5699060466903921
2019-05-05 16:00:00,0.087,0.7958,0.2347,0.5699060466903921
2019-05-05 17:00:00,0.047,0.7958,0.2217,0.5699060466903921
2019-05-05 18:00:00,0.014,0.7993,0.2134,0.5699060466903921
2019-05-05 19:00:00,0.0,0.794,0.2151,0.5699060466903921
2019-05-05 20:00:00,0.0,0.7984,0.2193,0.5699060466903921
2019-05-05 21:00:00,0.0,0.7931,0.2132,0.5699060466903921
2019-05-05 22:00:00,0.0,0.7713,0.2019,0.5699060466903921
2019-05-05 23:00:00,0.0,0.753,0.1878,0.5699060466903921
2019-05-06 00:00:00,0.0,0.7314,0.1745,0.685454680278331
2019-05-06 01:00:00,0.0,0.7002,0.1534,0.685454680278331
2019-05-06 02:00:00,0.0,0.6819,0.1423,0.685454680278331
2019-05-06 03:00:00,0.003,0.6942,0.1381,0.685454680278331
2019-05-06 04:00:00,0.035,0.728,0.1358,0.685454680278331
2019-05-06 05:00:00,0.096,0.7623,0.1395,0.685454680278331
2019-05-06 06:00:00,0.17600000000000002,0.8063,0.1528,0.685454680278331
2019-05-06 07:00:00,0.254,0.8496,0.1668,0.685454680278331
2019-05-06 08:00:00,0.317,0.8758,0.1789,0.685454680278331
2019-05-06 09:00:00,0.359,0.8843,0.1891,0.685454680278331
2019-05-06 10:00:00,0.389,0.887,0.1977,0.685454680278331
2019-05-06 11:00:00,0.398,0.8891,0.2058,0.685454680278331
2019-05-06 12:00:00,0.378,0.8928,0.2176,0.685454680278331
2019-05-06 13:00:00,0.337,0.8912,0.2318,0.685454680278331
2019-05-06 14:00:00,0.278,0.8809,0.2441,0.685454680278331
2019-05-06 15:00:00,0.204,0.8758,0.2506,0.685454680278331
2019-05-06 16:00:00,0.132,0.8792,0.25,0.685454680278331
2019-05-06 17:00:00,0.069,0.8769,0.2359,0.685454680278331
2019-05-06 18:00:00,0.023,0.8716,0.2274,0.685454680278331
2019-05-06 19:00:00,0.001,0.8728,0.2304,0.685454680278331
2019-05-06 20:00:00,0.0,0.8673,0.2203,0.685454680278331
2019-05-06 21:00:00,0.0,0.8496,0.213,0.685454680278331
2019-05-06 22:00:00,0.0,0.8352,0.211,0.685454680278331
2019-05-06 23:00:00,0.0,0.8299,0.2079,0.685454680278331
2019-05-07 00:00:00,0.0,0.7931,0.1984,0.712122758981646
2019-05-07 01:00:00,0.0,0.7623,0.1902,0.712122758981646
2019-05-07 02:00:00,0.0,0.7246,0.1798,0.712122758981646
2019-05-07 03:00:00,0.002,0.6679999999999999,0.1623,0.712122758981646
2019-05-07 04:00:00,0.036000000000000004,0.6092,0.1449,0.712122758981646
2019-05-07 05:00:00,0.101,0.552,0.1307,0.712122758981646
2019-05-07 06:00:00,0.18600000000000005,0.5328,0.1372,0.712122758981646
2019-05-07 07:00:00,0.274,0.4927,0.1354,0.712122758981646
2019-05-07 08:00:00,0.35100000000000003,0.4584,0.1329,0.712122758981646
2019-05-07 09:00:00,0.407,0.4243,0.1336,0.712122758981646
2019-05-07 10:00:00,0.4320000000000001,0.3851,0.1325,0.712122758981646
2019-05-07 11:00:00,0.436,0.343,0.1307,0.712122758981646
2019-05-07 12:00:00,0.406,0.3188,0.1299,0.712122758981646
2019-05-07 13:00:00,0.345,0.2967,0.1297,0.712122758981646
2019-05-07 14:00:00,0.278,0.2706,0.1289,0.712122758981646
2019-05-07 15:00:00,0.201,0.2493,0.1285,0.712122758981646
2019-05-07 16:00:00,0.134,0.2279,0.1295,0.712122758981646
2019-05-07 17:00:00,0.073,0.2005,0.1299,0.712122758981646
2019-05-07 18:00:00,0.024,0.1724,0.1302,0.712122758981646
2019-05-07 19:00:00,0.0,0.1444,0.1376,0.712122758981646
2019-05-07 20:00:00,0.0,0.1201,0.1398,0.712122758981646
2019-05-07 21:00:00,0.0,0.0925,0.1326,0.712122758981646
2019-05-07 22:00:00,0.0,0.0693,0.1281,0.712122758981646
2019-05-07 23:00:00,0.0,0.0525,0.1252,0.712122758981646
2019-05-08 00:00:00,0.0,0.0389,0.1218,0.7249649261767621
2019-05-08 01:00:00,0.0,0.0288,0.1254,0.7249649261767621
2019-05-08 02:00:00,0.0,0.0231,0.1338,0.7249649261767621
2019-05-08 03:00:00,0.004,0.0231,0.1369,0.7249649261767621
2019-05-08 04:00:00,0.047,0.0308,0.145,0.7249649261767621
2019-05-08 05:00:00,0.126,0.0429,0.1507,0.7249649261767621
2019-05-08 06:00:00,0.232,0.05,0.1689,0.7249649261767621
2019-05-08 07:00:00,0.33,0.0525,0.1849,0.7249649261767621
2019-05-08 08:00:00,0.394,0.05,0.1963,0.7249649261767621
2019-05-08 09:00:00,0.433,0.0476,0.1983,0.7249649261767621
2019-05-08 10:00:00,0.45,0.035,0.1909,0.7249649261767621
2019-05-08 11:00:00,0.442,0.025,0.172,0.7249649261767621
2019-05-08 12:00:00,0.425,0.0203,0.1485,0.7249649261767621
2019-05-08 13:00:00,0.387,0.0154,0.1281,0.7249649261767621
2019-05-08 14:00:00,0.321,0.0075,0.1081,0.7249649261767621
2019-05-08 15:00:00,0.246,0.0008,0.0896,0.7249649261767621
2019-05-08 16:00:00,0.163,0.0,0.0725,0.7249649261767621
2019-05-08 17:00:00,0.09,0.0013,0.0598,0.7249649261767621
2019-05-08 18:00:00,0.031,0.0371,0.0597,0.7249649261767621
2019-05-08 19:00:00,0.001,0.0925,0.0676,0.7249649261767621
2019-05-08 20:00:00,0.0,0.1216,0.087,0.7249649261767621
2019-05-08 21:00:00,0.0,0.1261,0.1193,0.7249649261767621
2019-05-08 22:00:00,0.0,0.1486,0.1609,0.7249649261767621
2019-05-08 23:00:00,0.0,0.1837,0.1981,0.7249649261767621
2019-05-09 00:00:00,0.0,0.2192,0.2329,0.8396016741009871
2019-05-09 01:00:00,0.0,0.2718,0.2601,0.8396016741009871
2019-05-09 02:00:00,0.0,0.3268,0.2761,0.8396016741009871
2019-05-09 03:00:00,0.006,0.3582,0.2655,0.8396016741009871
2019-05-09 04:00:00,0.032,0.3709,0.2319,0.8396016741009871
2019-05-09 05:00:00,0.07200000000000001,0.3709,0.2097,0.8396016741009871
2019-05-09 06:00:00,0.116,0.3723,0.1992,0.8396016741009871
2019-05-09 07:00:00,0.154,0.378,0.1966,0.8396016741009871
2019-05-09 08:00:00,0.188,0.4039,0.1974,0.8396016741009871
2019-05-09 09:00:00,0.21600000000000005,0.4302,0.2006,0.8396016741009871
2019-05-09 10:00:00,0.236,0.417,0.2019,0.8396016741009871
2019-05-09 11:00:00,0.218,0.3458,0.1959,0.8396016741009871
2019-05-09 12:00:00,0.19,0.239,0.1892,0.8396016741009871
2019-05-09 13:00:00,0.159,0.1503,0.1862,0.8396016741009871
2019-05-09 14:00:00,0.124,0.1292,0.1851,0.8396016741009871
2019-05-09 15:00:00,0.09,0.1469,0.189,0.8396016741009871
2019-05-09 16:00:00,0.059,0.1715,0.1921,0.8396016741009871
2019-05-09 17:00:00,0.033,0.1925,0.2018,0.8396016741009871
2019-05-09 18:00:00,0.011,0.215,0.21600000000000005,0.8396016741009871
2019-05-09 19:00:00,0.0,0.2279,0.2312,0.8396016741009871
2019-05-09 20:00:00,0.0,0.2447,0.234,0.8396016741009871
2019-05-09 21:00:00,0.0,0.2754,0.2265,0.8396016741009871
2019-05-09 22:00:00,0.0,0.3031,0.223,0.8396016741009871
2019-05-09 23:00:00,0.0,0.3096,0.2204,0.8396016741009871
2019-05-10 00:00:00,0.0,0.3808,0.2196,0.8426403504818242
2019-05-10 01:00:00,0.0,0.4822,0.2215,0.8426403504818242
2019-05-10 02:00:00,0.0,0.5607,0.2172,0.8426403504818242
2019-05-10 03:00:00,0.004,0.5938,0.1995,0.8426403504818242
2019-05-10 04:00:00,0.025,0.6203,0.1846,0.8426403504818242
2019-05-10 05:00:00,0.062,0.6339,0.1718,0.8426403504818242
2019-05-10 06:00:00,0.106,0.6298,0.1732,0.8426403504818242
2019-05-10 07:00:00,0.156,0.659,0.1811,0.8426403504818242
2019-05-10 08:00:00,0.202,0.6990000000000001,0.1969,0.8426403504818242
2019-05-10 09:00:00,0.24,0.7477,0.2263,0.8426403504818242
2019-05-10 10:00:00,0.251,0.7847,0.2595,0.8426403504818242
2019-05-10 11:00:00,0.246,0.8106,0.292,0.8426403504818242
2019-05-10 12:00:00,0.227,0.8164,0.3174,0.8426403504818242
2019-05-10 13:00:00,0.193,0.8148,0.3286,0.8426403504818242
2019-05-10 14:00:00,0.154,0.8089,0.3268,0.8426403504818242
2019-05-10 15:00:00,0.116,0.802,0.3172,0.8426403504818242
2019-05-10 16:00:00,0.081,0.7903,0.3026,0.8426403504818242
2019-05-10 17:00:00,0.048,0.7693,0.2871,0.8426403504818242
2019-05-10 18:00:00,0.018000000000000002,0.7369,0.2736,0.8426403504818242
2019-05-10 19:00:00,0.0,0.7155,0.2708,0.8426403504818242
2019-05-10 20:00:00,0.0,0.6706,0.2658,0.8426403504818242
2019-05-10 21:00:00,0.0,0.6499,0.2578,0.8426403504818242
2019-05-10 22:00:00,0.0,0.6446,0.2514,0.8426403504818242
2019-05-10 23:00:00,0.0,0.6393,0.2418,0.8426403504818242
2019-05-11 00:00:00,0.0,0.6271,0.2374,0.842564903376227
